timestamp,link,utilization_percent,weight
2025-11-21 01:21:31,s3-s6,0.51,498.9250668334961
2025-11-21 01:21:31,s6-s5,0.53,498.9254203033447
2025-11-21 01:21:31,s5-s6,0.54,498.9254203033447
2025-11-21 01:21:31,s6-s1,0.50,498.9249044036865
2025-11-21 01:21:31,s1-s6,0.49,498.9249044036865
2025-11-21 01:21:31,s7-s6,0.55,498.9253503417969
2025-11-21 01:21:31,s6-s7,0.54,498.9253503417969
2025-11-21 01:21:31,s7-s4,0.38,498.9239978027344
2025-11-21 01:21:31,s4-s7,0.40,498.9239978027344
2025-11-21 01:21:31,s7-s2,0.51,498.9251607513428
2025-11-21 01:21:31,s2-s7,0.52,498.9251607513428
2025-11-21 01:21:31,s7-s3,0.50,498.92511436462405
2025-11-21 01:21:31,s3-s7,0.51,498.92511436462405
2025-11-21 01:21:31,s7-s5,0.54,498.9254304504395
2025-11-21 01:21:31,s5-s7,0.54,498.9254304504395
2025-11-21 01:21:33,s5-s1,0.50,498.92503936767577
2025-11-21 01:21:33,s1-s5,0.50,498.92503936767577
2025-11-21 01:21:33,s5-s2,0.50,498.925149230957
2025-11-21 01:21:33,s2-s5,0.51,498.925149230957
2025-11-21 01:21:33,s6-s3,0.49,498.92513679504395
2025-11-21 01:21:33,s3-s6,0.51,498.92513679504395
2025-11-21 01:21:33,s6-s5,0.54,498.92533729553224
2025-11-21 01:21:33,s5-s6,0.53,498.92533729553224
2025-11-21 01:21:33,s6-s1,0.50,498.92499481201173
2025-11-21 01:21:33,s1-s6,0.50,498.92499481201173
2025-11-21 01:21:33,s7-s6,0.56,498.92551834106445
2025-11-21 01:21:33,s6-s7,0.55,498.92551834106445
2025-11-21 01:21:33,s7-s4,0.39,498.923842086792
2025-11-21 01:21:33,s4-s7,0.38,498.923842086792
2025-11-21 01:21:33,s7-s2,0.49,498.9251421356201
2025-11-21 01:21:33,s2-s7,0.51,498.9251421356201
2025-11-21 01:21:33,s7-s3,0.50,498.92494415283204
2025-11-21 01:21:33,s3-s7,0.49,498.92494415283204
2025-11-21 01:21:33,s7-s5,0.55,498.9255489349365
2025-11-21 01:21:33,s5-s7,0.55,498.9255489349365
2025-11-21 01:21:36,s5-s1,0.52,498.9248794555664
2025-11-21 01:21:36,s1-s5,0.49,498.9248794555664
2025-11-21 01:21:36,s5-s2,0.51,498.9248735809326
2025-11-21 01:21:36,s2-s5,0.49,498.9248735809326
2025-11-21 01:21:36,s6-s3,0.51,498.9247702789307
2025-11-21 01:21:36,s3-s6,0.48,498.9247702789307
2025-11-21 01:21:36,s6-s5,0.57,498.92574668884276
2025-11-21 01:21:36,s5-s6,0.57,498.92574668884276
2025-11-21 01:21:36,s6-s1,0.51,498.9249903869629
2025-11-21 01:21:36,s1-s6,0.50,498.9249903869629
2025-11-21 01:21:36,s7-s6,0.54,498.92555419921877
2025-11-21 01:21:36,s6-s7,0.56,498.92555419921877
2025-11-21 01:21:36,s7-s4,0.40,498.9239329528809
2025-11-21 01:21:36,s4-s7,0.39,498.9239329528809
2025-11-21 01:21:36,s7-s2,0.51,498.9248297119141
2025-11-21 01:21:36,s2-s7,0.48,498.9248297119141
2025-11-21 01:21:36,s7-s3,0.52,498.92491943359374
2025-11-21 01:21:36,s3-s7,0.49,498.92491943359374
2025-11-21 01:21:36,s7-s5,0.56,498.92565910339357
2025-11-21 01:21:36,s5-s7,0.57,498.92565910339357
2025-11-21 01:21:38,s5-s1,0.50,498.92454078674314
2025-11-21 01:21:38,s1-s5,0.45,498.92454078674314
2025-11-21 01:21:38,s5-s2,0.50,498.92462600708006
2025-11-21 01:21:38,s2-s5,0.46,498.92462600708006
2025-11-21 01:21:38,s6-s3,0.50,498.9247095489502
2025-11-21 01:21:38,s3-s6,0.47,498.9247095489502
2025-11-21 01:21:38,s6-s5,0.56,498.92543426513674
2025-11-21 01:21:38,s5-s6,0.54,498.92543426513674
2025-11-21 01:21:38,s6-s1,0.51,498.924811706543
2025-11-21 01:21:38,s1-s6,0.48,498.924811706543
2025-11-21 01:21:38,s7-s6,0.56,498.9255460357666
2025-11-21 01:21:38,s6-s7,0.55,498.9255460357666
2025-11-21 01:21:38,s7-s4,0.39,498.92386222839355
2025-11-21 01:21:38,s4-s7,0.39,498.92386222839355
2025-11-21 01:21:38,s7-s2,0.50,498.924669418335
2025-11-21 01:21:38,s2-s7,0.47,498.924669418335
2025-11-21 01:21:38,s7-s3,0.50,498.9246834564209
2025-11-21 01:21:38,s3-s7,0.47,498.9246834564209
2025-11-21 01:21:38,s7-s5,0.56,498.9255477142334
2025-11-21 01:21:38,s5-s7,0.55,498.9255477142334
2025-11-21 01:21:41,s5-s1,0.51,498.92499336242673
2025-11-21 01:21:41,s1-s5,0.50,498.92499336242673
2025-11-21 01:21:41,s5-s2,0.52,498.92488288879395
2025-11-21 01:21:41,s2-s5,0.49,498.92488288879395
2025-11-21 01:21:41,s6-s3,0.52,498.92478912353516
2025-11-21 01:21:41,s3-s6,0.48,498.92478912353516
2025-11-21 01:21:41,s6-s5,0.56,498.9257411956787
2025-11-21 01:21:41,s5-s6,0.57,498.9257411956787
2025-11-21 01:21:41,s6-s1,0.50,498.9247216796875
2025-11-21 01:21:41,s1-s6,0.47,498.9247216796875
2025-11-21 01:21:41,s7-s6,0.55,498.925559463501
2025-11-21 01:21:41,s6-s7,0.56,498.925559463501
2025-11-21 01:21:41,s7-s4,0.39,1000
2025-11-21 01:21:41,s4-s7,28.68,1000
2025-11-21 01:21:41,s7-s2,0.51,498.924905166626
2025-11-21 01:21:41,s2-s7,0.49,498.924905166626
2025-11-21 01:21:41,s7-s3,0.50,498.9249572753906
2025-11-21 01:21:41,s3-s7,0.50,498.9249572753906
2025-11-21 01:21:41,s7-s5,0.56,498.9256987762451
2025-11-21 01:21:41,s5-s7,0.57,498.9256987762451
2025-11-21 01:21:43,s5-s1,0.50,498.92533668518064
2025-11-21 01:21:43,s1-s5,0.53,498.92533668518064
2025-11-21 01:21:43,s5-s2,0.51,498.92516540527345
2025-11-21 01:21:43,s2-s5,0.52,498.92516540527345
2025-11-21 01:21:43,s6-s3,0.49,498.9250946807861
2025-11-21 01:21:43,s3-s6,0.51,498.9250946807861
2025-11-21 01:21:43,s6-s5,0.55,498.925380859375
2025-11-21 01:21:43,s5-s6,0.54,498.925380859375
2025-11-21 01:21:43,s6-s1,0.53,498.92508728027343
2025-11-21 01:21:43,s1-s6,0.51,498.92508728027343
2025-11-21 01:21:43,s7-s6,0.55,498.9255260467529
2025-11-21 01:21:43,s6-s7,0.55,498.9255260467529
2025-11-21 01:21:43,s7-s4,0.39,1000
2025-11-21 01:21:43,s4-s7,29.25,1000
2025-11-21 01:21:43,s7-s2,0.50,498.92504066467285
2025-11-21 01:21:43,s2-s7,0.50,498.92504066467285
2025-11-21 01:21:43,s7-s3,0.52,498.9252854919434
2025-11-21 01:21:43,s3-s7,0.53,498.9252854919434
2025-11-21 01:21:43,s7-s5,0.56,498.9254186248779
2025-11-21 01:21:43,s5-s7,0.54,498.9254186248779
2025-11-21 01:21:46,s5-s1,0.51,498.9250774383545
2025-11-21 01:21:46,s1-s5,0.51,498.9250774383545
2025-11-21 01:21:46,s5-s2,0.51,498.9251425933838
2025-11-21 01:21:46,s2-s5,0.51,498.9251425933838
2025-11-21 01:21:46,s6-s3,0.51,498.92505081176756
2025-11-21 01:21:46,s3-s6,0.51,498.92505081176756
2025-11-21 01:21:46,s6-s5,0.57,498.9256286621094
2025-11-21 01:21:46,s5-s6,0.56,498.9256286621094
2025-11-21 01:21:46,s6-s1,0.50,498.92494117736817
2025-11-21 01:21:46,s1-s6,0.49,498.92494117736817
2025-11-21 01:21:46,s7-s6,0.54,498.9254296875
2025-11-21 01:21:46,s6-s7,0.54,498.9254296875
2025-11-21 01:21:46,s7-s4,0.39,1000
2025-11-21 01:21:46,s4-s7,28.76,1000
2025-11-21 01:21:46,s7-s2,0.51,498.92507804870604
2025-11-21 01:21:46,s2-s7,0.51,498.92507804870604
2025-11-21 01:21:46,s7-s3,0.50,498.9250456237793
2025-11-21 01:21:46,s3-s7,0.50,498.9250456237793
2025-11-21 01:21:46,s7-s5,0.55,498.9254209136963
2025-11-21 01:21:46,s5-s7,0.54,498.9254209136963
2025-11-21 01:21:48,s5-s1,0.45,498.92491600036624
2025-11-21 01:21:48,s1-s5,0.49,498.92491600036624
2025-11-21 01:21:48,s5-s2,0.47,498.92488121032716
2025-11-21 01:21:48,s2-s5,0.49,498.92488121032716
2025-11-21 01:21:48,s6-s3,0.47,498.92498191833494
2025-11-21 01:21:48,s3-s6,0.50,498.92498191833494
2025-11-21 01:21:48,s6-s5,0.50,498.925233001709
2025-11-21 01:21:48,s5-s6,0.52,498.925233001709
2025-11-21 01:21:48,s6-s1,0.47,498.92500968933103
2025-11-21 01:21:48,s1-s6,0.50,498.92500968933103
2025-11-21 01:21:48,s7-s6,0.54,498.9252345275879
2025-11-21 01:21:48,s6-s7,0.52,498.9252345275879
2025-11-21 01:21:48,s7-s4,0.36,1000
2025-11-21 01:21:48,s4-s7,27.80,1000
2025-11-21 01:21:48,s7-s2,0.47,498.92502670288087
2025-11-21 01:21:48,s2-s7,0.50,498.92502670288087
2025-11-21 01:21:48,s7-s3,0.46,498.92486389160155
2025-11-21 01:21:48,s3-s7,0.49,498.92486389160155
2025-11-21 01:21:48,s7-s5,0.50,498.9251342773438
2025-11-21 01:21:48,s5-s7,0.51,498.9251342773438
2025-11-21 01:21:51,s5-s1,0.49,498.92492652893065
2025-11-21 01:21:51,s1-s5,0.49,498.92492652893065
2025-11-21 01:21:51,s5-s2,0.48,498.9248120880127
2025-11-21 01:21:51,s2-s5,0.48,498.9248120880127
2025-11-21 01:21:51,s6-s3,0.49,498.92444580078126
2025-11-21 01:21:51,s3-s6,0.44,498.92444580078126
2025-11-21 01:21:51,s6-s5,0.54,498.92525382995603
2025-11-21 01:21:51,s5-s6,0.53,498.92525382995603
2025-11-21 01:21:51,s6-s1,0.49,498.92490234375
2025-11-21 01:21:51,s1-s6,0.49,498.92490234375
2025-11-21 01:21:51,s7-s6,0.51,498.9252598571777
2025-11-21 01:21:51,s6-s7,0.53,498.9252598571777
2025-11-21 01:21:51,s7-s4,0.38,1000
2025-11-21 01:21:51,s4-s7,26.77,1000
2025-11-21 01:21:51,s7-s2,0.49,498.9249932861328
2025-11-21 01:21:51,s2-s7,0.50,498.9249932861328
2025-11-21 01:21:51,s7-s3,0.50,498.92720695495603
2025-11-21 01:21:51,s3-s7,0.72,498.92720695495603
2025-11-21 01:21:51,s7-s5,0.53,498.92520416259765
2025-11-21 01:21:51,s5-s7,0.52,498.92520416259765
2025-11-21 01:21:53,s5-s1,0.45,1000
2025-11-21 01:21:53,s1-s5,19.39,1000
2025-11-21 01:21:53,s5-s2,0.45,498.92491119384766
2025-11-21 01:21:53,s2-s5,0.49,498.92491119384766
2025-11-21 01:21:53,s6-s3,0.46,498.92486389160155
2025-11-21 01:21:53,s3-s6,0.49,498.92486389160155
2025-11-21 01:21:53,s6-s5,0.50,498.92487983703614
2025-11-21 01:21:53,s5-s6,0.49,498.92487983703614
2025-11-21 01:21:53,s6-s1,0.46,498.92494735717776
2025-11-21 01:21:53,s1-s6,0.49,498.92494735717776
2025-11-21 01:21:53,s7-s6,0.50,498.9249365234375
2025-11-21 01:21:53,s6-s7,0.49,498.9249365234375
2025-11-21 01:21:53,s7-s4,0.34,1000
2025-11-21 01:21:53,s4-s7,27.27,1000
2025-11-21 01:21:53,s7-s2,0.46,1000
2025-11-21 01:21:53,s2-s7,19.32,1000
2025-11-21 01:21:53,s7-s3,0.43,1000
2025-11-21 01:21:53,s3-s7,9.92,1000
2025-11-21 01:21:53,s7-s5,0.50,498.9250183105469
2025-11-21 01:21:53,s5-s7,0.50,498.9250183105469
2025-11-21 01:21:56,s5-s1,0.51,1000
2025-11-21 01:21:56,s1-s5,19.38,1000
2025-11-21 01:21:56,s5-s2,0.51,498.9246733093262
2025-11-21 01:21:56,s2-s5,0.47,498.9246733093262
2025-11-21 01:21:56,s6-s3,0.49,498.9243850708008
2025-11-21 01:21:56,s3-s6,0.44,498.9243850708008
2025-11-21 01:21:56,s6-s5,0.55,498.92559646606446
2025-11-21 01:21:56,s5-s6,0.56,498.92559646606446
2025-11-21 01:21:56,s6-s1,0.49,498.9245684051514
2025-11-21 01:21:56,s1-s6,0.46,498.9245684051514
2025-11-21 01:21:56,s7-s6,0.57,498.9257470703125
2025-11-21 01:21:56,s6-s7,0.57,498.9257470703125
2025-11-21 01:21:56,s7-s4,0.40,1000
2025-11-21 01:21:56,s4-s7,27.29,1000
2025-11-21 01:21:56,s7-s2,0.50,1000
2025-11-21 01:21:56,s2-s7,19.38,1000
2025-11-21 01:21:56,s7-s3,0.52,1000
2025-11-21 01:21:56,s3-s7,9.92,1000
2025-11-21 01:21:56,s7-s5,0.56,498.92561447143555
2025-11-21 01:21:56,s5-s7,0.56,498.92561447143555
2025-11-21 01:21:58,s5-s1,0.52,1000
2025-11-21 01:21:58,s1-s5,18.90,1000
2025-11-21 01:21:58,s5-s2,0.51,498.9246502685547
2025-11-21 01:21:58,s2-s5,0.47,498.9246502685547
2025-11-21 01:21:58,s6-s3,0.52,498.92465911865236
2025-11-21 01:21:58,s3-s6,0.47,498.92465911865236
2025-11-21 01:21:58,s6-s5,0.55,498.9255045318603
2025-11-21 01:21:58,s5-s6,0.55,498.9255045318603
2025-11-21 01:21:58,s6-s1,0.51,498.9246263885498
2025-11-21 01:21:58,s1-s6,0.46,498.9246263885498
2025-11-21 01:21:58,s7-s6,0.55,498.9253763580322
2025-11-21 01:21:58,s6-s7,0.54,498.9253763580322
2025-11-21 01:21:58,s7-s4,0.39,1000
2025-11-21 01:21:58,s4-s7,27.31,1000
2025-11-21 01:21:58,s7-s2,0.51,1000
2025-11-21 01:21:58,s2-s7,18.40,1000
2025-11-21 01:21:58,s7-s3,0.51,1000
2025-11-21 01:21:58,s3-s7,9.43,1000
2025-11-21 01:21:58,s7-s5,0.55,498.92555534362793
2025-11-21 01:21:58,s5-s7,0.56,498.92555534362793
2025-11-21 01:22:01,s5-s1,0.49,1000
2025-11-21 01:22:01,s1-s5,13.43,1000
2025-11-21 01:22:01,s5-s2,0.49,498.92485160827636
2025-11-21 01:22:01,s2-s5,0.49,498.92485160827636
2025-11-21 01:22:01,s6-s3,0.49,498.92474922180173
2025-11-21 01:22:01,s3-s6,0.47,498.92474922180173
2025-11-21 01:22:01,s6-s5,0.52,498.925216293335
2025-11-21 01:22:01,s5-s6,0.52,498.925216293335
2025-11-21 01:22:01,s6-s1,0.48,498.9847850036621
2025-11-21 01:22:01,s1-s6,6.48,498.9847850036621
2025-11-21 01:22:01,s7-s6,0.54,498.92549995422365
2025-11-21 01:22:01,s6-s7,0.55,498.92549995422365
2025-11-21 01:22:01,s7-s4,0.39,1000
2025-11-21 01:22:01,s4-s7,27.28,1000
2025-11-21 01:22:01,s7-s2,0.49,1000
2025-11-21 01:22:01,s2-s7,19.41,1000
2025-11-21 01:22:01,s7-s3,0.49,1000
2025-11-21 01:22:01,s3-s7,9.94,1000
2025-11-21 01:22:01,s7-s5,0.54,498.9254669189453
2025-11-21 01:22:01,s5-s7,0.55,498.9254669189453
2025-11-21 01:22:03,s5-s1,0.49,498.9249771118164
2025-11-21 01:22:03,s1-s5,0.50,498.9249771118164
2025-11-21 01:22:03,s5-s2,0.49,498.9250171661377
2025-11-21 01:22:03,s2-s5,0.50,498.9250171661377
2025-11-21 01:22:03,s6-s3,0.49,498.9252660369873
2025-11-21 01:22:03,s3-s6,0.53,498.9252660369873
2025-11-21 01:22:03,s6-s5,0.55,498.92549377441406
2025-11-21 01:22:03,s5-s6,0.55,498.92549377441406
2025-11-21 01:22:03,s6-s1,0.50,1000
2025-11-21 01:22:03,s1-s6,18.44,1000
2025-11-21 01:22:03,s7-s6,0.54,498.9254431152344
2025-11-21 01:22:03,s6-s7,0.54,498.9254431152344
2025-11-21 01:22:03,s7-s4,0.38,1000
2025-11-21 01:22:03,s4-s7,28.31,1000
2025-11-21 01:22:03,s7-s2,0.50,1000
2025-11-21 01:22:03,s2-s7,18.42,1000
2025-11-21 01:22:03,s7-s3,0.50,1000
2025-11-21 01:22:03,s3-s7,9.47,1000
2025-11-21 01:22:03,s7-s5,0.53,498.925270614624
2025-11-21 01:22:03,s5-s7,0.53,498.925270614624
2025-11-21 01:22:05,s5-s1,0.49,1000
2025-11-21 01:22:05,s1-s5,18.41,1000
2025-11-21 01:22:05,s5-s2,0.48,498.9248178100586
2025-11-21 01:22:05,s2-s5,0.48,498.9248178100586
2025-11-21 01:22:05,s6-s3,0.50,498.9248013305664
2025-11-21 01:22:05,s3-s6,0.48,498.9248013305664
2025-11-21 01:22:05,s6-s5,0.53,498.92530502319335
2025-11-21 01:22:05,s5-s6,0.53,498.92530502319335
2025-11-21 01:22:05,s6-s1,0.49,498.9246842956543
2025-11-21 01:22:05,s1-s6,0.47,498.9246842956543
2025-11-21 01:22:05,s7-s6,0.52,498.9251475524902
2025-11-21 01:22:05,s6-s7,0.51,498.9251475524902
2025-11-21 01:22:05,s7-s4,0.38,1000
2025-11-21 01:22:05,s4-s7,27.30,1000
2025-11-21 01:22:05,s7-s2,0.49,1000
2025-11-21 01:22:05,s2-s7,19.43,1000
2025-11-21 01:22:05,s7-s3,0.50,1000
2025-11-21 01:22:05,s3-s7,9.44,1000
2025-11-21 01:22:05,s7-s5,0.54,498.92537254333496
2025-11-21 01:22:05,s5-s7,0.54,498.92537254333496
2025-11-21 01:22:08,s5-s1,1.02,1000
2025-11-21 01:22:08,s1-s5,17.92,1000
2025-11-21 01:22:08,s5-s2,0.46,498.9248535919189
2025-11-21 01:22:08,s2-s5,0.49,498.9248535919189
2025-11-21 01:22:08,s6-s3,0.44,498.9248729705811
2025-11-21 01:22:08,s3-s6,0.49,498.9248729705811
2025-11-21 01:22:08,s6-s5,0.49,498.924956741333
2025-11-21 01:22:08,s5-s6,0.50,498.924956741333
2025-11-21 01:22:08,s6-s1,0.45,498.92476699829103
2025-11-21 01:22:08,s1-s6,0.48,498.92476699829103
2025-11-21 01:22:08,s7-s6,0.50,498.9250735473633
2025-11-21 01:22:08,s6-s7,0.51,498.9250735473633
2025-11-21 01:22:08,s7-s4,1.20,1000
2025-11-21 01:22:08,s4-s7,29.79,1000
2025-11-21 01:22:08,s7-s2,1.02,1000
2025-11-21 01:22:08,s2-s7,17.91,1000
2025-11-21 01:22:08,s7-s3,0.72,1000
2025-11-21 01:22:08,s3-s7,9.45,1000
2025-11-21 01:22:08,s7-s5,1.05,498.9304623413086
2025-11-21 01:22:08,s5-s7,1.05,498.9304623413086
2025-11-21 01:22:10,s5-s1,19.37,1000
2025-11-21 01:22:10,s1-s5,18.43,1000
2025-11-21 01:22:10,s5-s2,0.47,498.9251052856445
2025-11-21 01:22:10,s2-s5,0.51,498.9251052856445
2025-11-21 01:22:10,s6-s3,0.48,498.9249950408936
2025-11-21 01:22:10,s3-s6,0.50,498.9249950408936
2025-11-21 01:22:10,s6-s5,0.53,498.9253317260742
2025-11-21 01:22:10,s5-s6,0.53,498.9253317260742
2025-11-21 01:22:10,s6-s1,0.48,498.925034866333
2025-11-21 01:22:10,s1-s6,0.50,498.925034866333
2025-11-21 01:22:10,s7-s6,0.52,498.9252742767334
2025-11-21 01:22:10,s6-s7,0.53,498.9252742767334
2025-11-21 01:22:10,s7-s4,28.67,1000
2025-11-21 01:22:10,s4-s7,27.78,1000
2025-11-21 01:22:10,s7-s2,19.31,1000
2025-11-21 01:22:10,s2-s7,18.42,1000
2025-11-21 01:22:10,s7-s3,9.90,1000
2025-11-21 01:22:10,s3-s7,9.46,1000
2025-11-21 01:22:10,s7-s5,19.41,1000
2025-11-21 01:22:10,s5-s7,19.41,1000
2025-11-21 01:22:13,s5-s1,18.88,1000
2025-11-21 01:22:13,s1-s5,18.44,1000
2025-11-21 01:22:13,s5-s2,0.43,498.92496215820313
2025-11-21 01:22:13,s2-s5,0.50,498.92496215820313
2025-11-21 01:22:13,s6-s3,0.48,498.92496528625486
2025-11-21 01:22:13,s3-s6,0.50,498.92496528625486
2025-11-21 01:22:13,s6-s5,0.51,498.9246415710449
2025-11-21 01:22:13,s5-s6,0.46,498.9246415710449
2025-11-21 01:22:13,s6-s1,0.47,498.92511253356935
2025-11-21 01:22:13,s1-s6,0.51,498.92511253356935
2025-11-21 01:22:13,s7-s6,0.53,498.9251328277588
2025-11-21 01:22:13,s6-s7,0.51,498.9251328277588
2025-11-21 01:22:13,s7-s4,29.76,1000
2025-11-21 01:22:13,s4-s7,27.28,1000
2025-11-21 01:22:13,s7-s2,20.39,1000
2025-11-21 01:22:13,s2-s7,18.94,1000
2025-11-21 01:22:13,s7-s3,10.44,1000
2025-11-21 01:22:13,s3-s7,9.97,1000
2025-11-21 01:22:13,s7-s5,20.46,1000
2025-11-21 01:22:13,s5-s7,18.91,1000
2025-11-21 01:22:15,s5-s1,18.88,1000
2025-11-21 01:22:15,s1-s5,18.43,1000
2025-11-21 01:22:15,s5-s2,0.43,498.9251541137695
2025-11-21 01:22:15,s2-s5,0.52,498.9251541137695
2025-11-21 01:22:15,s6-s3,0.45,498.9252175140381
2025-11-21 01:22:15,s3-s6,0.52,498.9252175140381
2025-11-21 01:22:15,s6-s5,0.47,498.9246415710449
2025-11-21 01:22:15,s5-s6,0.46,498.9246415710449
2025-11-21 01:22:15,s6-s1,0.45,498.92522972106934
2025-11-21 01:22:15,s1-s6,0.52,498.92522972106934
2025-11-21 01:22:15,s7-s6,0.46,498.9247847747803
2025-11-21 01:22:15,s6-s7,0.48,498.9247847747803
2025-11-21 01:22:15,s7-s4,27.74,1000
2025-11-21 01:22:15,s4-s7,27.29,1000
2025-11-21 01:22:15,s7-s2,18.39,1000
2025-11-21 01:22:15,s2-s7,18.45,1000
2025-11-21 01:22:15,s7-s3,9.41,1000
2025-11-21 01:22:15,s3-s7,9.45,1000
2025-11-21 01:22:15,s7-s5,18.42,1000
2025-11-21 01:22:15,s5-s7,18.91,1000
2025-11-21 01:22:18,s5-s1,13.43,1000
2025-11-21 01:22:18,s1-s5,18.42,1000
2025-11-21 01:22:18,s5-s2,0.48,498.9249880981445
2025-11-21 01:22:18,s2-s5,0.50,498.9249880981445
2025-11-21 01:22:18,s6-s3,0.47,498.9246630859375
2025-11-21 01:22:18,s3-s6,0.47,498.9246630859375
2025-11-21 01:22:18,s6-s5,0.52,498.92523017883303
2025-11-21 01:22:18,s5-s6,0.52,498.92523017883303
2025-11-21 01:22:18,s6-s1,0.47,498.9246808624268
2025-11-21 01:22:18,s1-s6,0.47,498.9246808624268
2025-11-21 01:22:18,s7-s6,0.52,498.9251682281494
2025-11-21 01:22:18,s6-s7,0.52,498.9251682281494
2025-11-21 01:22:18,s7-s4,27.76,1000
2025-11-21 01:22:18,s4-s7,27.29,1000
2025-11-21 01:22:18,s7-s2,18.39,1000
2025-11-21 01:22:18,s2-s7,18.41,1000
2025-11-21 01:22:18,s7-s3,9.43,1000
2025-11-21 01:22:18,s3-s7,9.46,1000
2025-11-21 01:22:18,s7-s5,18.93,1000
2025-11-21 01:22:18,s5-s7,13.48,1000
2025-11-21 01:22:20,s5-s1,13.43,1000
2025-11-21 01:22:20,s1-s5,19.42,1000
2025-11-21 01:22:20,s5-s2,0.48,498.92502616882325
2025-11-21 01:22:20,s2-s5,0.50,498.92502616882325
2025-11-21 01:22:20,s6-s3,0.47,498.9248986053467
2025-11-21 01:22:20,s3-s6,0.49,498.9248986053467
2025-11-21 01:22:20,s6-s5,0.51,498.92523017883303
2025-11-21 01:22:20,s5-s6,0.52,498.92523017883303
